label,message,num_characters,num_words,num_sentences
ham,sicomo nolistenedthe plaid albumquite gdthe new air which is hilariousalso boughtbraindancea compofstuff on aphexs abelu havhear itc u sn xxxx,142,20,1
ham,ok ill send you with in  ltdecimalgt  ok,40,8,1
ham,is she replying has boye changed his phone number,49,9,1
ham,what time im out until prob  or so,34,8,1
ham,who u talking about,19,4,1
ham,wow youre right i didnt mean to do that i guess once i gave up on boston men and changed my search location to nyc something changed cuz on my signin page it still says boston,175,36,1
ham,mm have some kanji dont eat anything heavy ok,45,9,1
ham,bishan lar nearer no need buy so early cos if buy now i gotta park my car,73,18,1
ham,shall i start from hear,23,5,1
spam,please call our customer service representative on    between ampm as you have won a guaranteed  cash or  prize,111,18,1
ham,aiyah ok wat as long as got improve can already wat,51,11,1
ham,call me da i am waiting for your call,37,9,1
ham,oh kafter that placement there ah,33,6,1
ham,just glad to be talking to you,30,7,1
ham,ummmmmaah many many happy returns of d day my dear sweet heart happy birthday dear,82,15,1
ham,watching tv now i got new job,29,7,1
ham,like i made him throw up when we were smoking in our friends car one time it was awesome,88,19,1
ham,waqt se pehle or naseeb se zyada kisi ko kuch nahi miltazindgi wo nahi he jo hum sochte hai zindgi wo hai jo ham jeetey hai,123,26,1
ham,hey ive booked the  lessons on sun liao,39,8,1
ham,especially since i talk about boston all up in my personal statement lol i woulda changed that if i had realized it said nyc it says boston now,143,28,1
ham,crucify is c not s you should have told me earlier,50,11,1
ham,ive been searching for the right words to thank you for this breather i promise i wont take your help for granted and will fulfil my promise you have been wonderful and a blessing at all times,192,37,1
ham,its a laptop take it with you,29,7,1
ham,hey what are you doing y no reply pa,36,9,1
ham,lol they were mad at first but then they woke up and gave in,60,14,1
ham,fair enough anything going on,29,5,1
ham,babe  i lost you  will you try rebooting,40,8,1
ham,you give us back my id proof and  ltgt  rs we wont allow you to work we will come to your home within days,106,24,1
ham,yes baby i need to stretch open your pussy,42,9,1
ham,am okay will soon be over all the best,38,9,1
spam,congrats  year special cinema pass for  is yours call  now c suprman v matrix starwars etc all  free bxipwe pm dont miss out,124,23,1
ham,sorry battery died yeah im here,31,6,1
ham,alright see you in a bit,24,6,1
ham,sorry i cant text amp drive coherently see you in twenty,56,11,1
ham,so now my dad is gonna call after he gets out of work and ask all these crazy questions,87,20,1
ham,tell my  bad character which u dnt lik in me ill try to change in  ltgt  i ll add tat  my new year resolution waiting for ur replybe frankgood morning,150,30,1
spam,please call  immediately as there is an urgent message waiting for you,70,12,1
ham,tension ahwhat machiany problem,31,4,1
ham,lol thats different i dont go trying to find every real life photo you ever took,80,16,1
spam,freemsg txt call to no   claim your reward of  hours talk time to use from your phone now subscribegbpmnth inc hrs  stoptxtstop,127,22,1
ham,sending you greetings of joy and happiness do have a gr evening,63,12,1
ham,poor girl cant go one day lmao,30,7,1
ham,came to look at the flat seems ok in his s  is away alot wiv work got woman coming at  too,90,21,1
spam,sms auction  a brand new nokia  is up  auction today auction is free  join  take part txt nokia to  now,103,20,1
ham,y so late but i need to go n get da laptop,42,12,1
spam,tone club your subs has now expired  resub reply monoc  monos or polyc  polys  weekly  p per week txt stop  stop this msg free stream,133,25,1
ham,can you use foreign stamps for whatever you send them off for,61,12,1
ham,right on brah see you later,27,6,1
ham,i know that my friend already told that,39,8,1
ham,you call times job today ok umma and ask them to speed up,57,13,1
spam,you have an important customer service announcement call freephone    now,73,10,1
ham,cool text me when youre ready,29,6,1
ham,you made my day do have a great day too,39,10,1
ham,i thank you so much for all you do with selflessness i love you plenty,70,15,1
ham,love that holiday monday feeling even if i have to go to the dentists in an hour,80,17,1
ham,enjoy urself tmr,16,3,1
ham,hiya  have u been paying money into my account if so thanks got a pleasant surprise when i checked my balance u c i dont get statements  that acc,145,29,1
ham,well balls time to make calls,29,6,1
ham,dear relieved of westonzoyland all going to plan this end too,61,11,1
ham,jason says its cool if we pick some up from his place in like an hour,69,16,1
ham,thats cool sometimes slow and gentle sonetimes rough and hard,61,10,1
ham,mmmmm  it was sooooo good to wake to your words this morning my love mmmm fuck  i love you too my lion  devouring kiss from across the sea,138,28,1
ham,please leave this topicsorry for telling that,45,7,1
ham,i dont know jack shit about anything or id sayask something helpful but if you want you can pretend that i did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,190,32,1
spam,urgent this is our nd attempt to contact u your  prize from yesterday is still awaiting collection to claim call now,116,21,1
ham,o was not into fps then,23,6,1
ham,actually my mobile is full of msg and i m doing a work online where i need to send them  ltgt  sent msg i wil explain u later,125,28,1
ham,can you please ask macho what his price range is does he want something new or used plus it he only interfued in the blackberry bold  ltgt  or any bb,149,30,1
ham,nothing but we jus tot u would ask cos u ba gua but we went mt faber yest yest jus went out already mah so today not going out jus call lor,139,32,1
ham,yes i trust u to buy new stuff asap so i can try it out,55,15,1
ham,if u sending her home first its ok lor im not ready yet,55,13,1
ham,yeshere tv is always available in work place,44,8,1
ham,so anyways you can just go to your gym or whatever my love smiles i hope your ok and having a good day babe  i miss you so much already,135,30,1
ham,imagine life without me see how fast u are searching medont worry lm always there to disturb u goodnoon,103,19,1
ham,ok,2,1,1
ham,just got up have to be out of the room very soon  i hadnt put the clocks back til at  i shouted at everyone to get up and then realised it was  wahay another hour in bed,169,37,1
ham,were gonna go get some tacos,28,7,1
ham,either way works for me i am  ltgt  years old hope that doesnt bother you,73,15,1
ham,sorry that was my uncle ill keep in touch,41,9,1
ham,hey whats up u sleeping all morning,35,7,1
ham,can i meet  at  as  where depends on where  wan  in lor,55,12,1
ham,babe  i miiiiiiissssssssss you  i need you  i crave you    geeee  im so sad without you babe  i love you,104,20,1
ham,wrong phone this phone i answer this one but assume the other is people i dont well,83,17,1
ham,oh and by the way you do have more food in your fridge want to go out for a meal tonight,88,21,1
ham,great i shoot big loads so get ready,36,8,1
ham,cool want me to go to kappa or should i meet you outside mu,59,14,1
ham,yo the game almost over want to go to walmart soon,50,11,1
ham,s but mostly not like that,26,6,1
ham,no  am working on the ringing u thing but have whole houseful of screaming brats so  am pulling my hair out loving u,116,23,1
ham,im done just studyn in library,30,6,1
ham,haha where got so fast lose weight thk muz go  a month den got effect geelater we go aust put bk e weight,105,23,1
ham,lol boo i was hoping for a laugh,32,8,1
spam,get  lions england tone reply lionm  mono or lionp  poly  more go  wwwringtonescouk the original n best tones gbp network operator rates apply,142,23,1
ham,then she buying today  no need to c meh,39,9,1
ham,sun ah thk mayb can if dun have anythin on thk have to book e lesson e pilates is at orchard mrt u noe hor,106,25,1
ham,olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement hopefully they dont ignore that,137,27,1
ham,ok no prob ill come after lunch then,36,8,1
ham,must come later i normally bathe him in da afternoon mah,56,11,1
ham,but ill b going  sch on mon my sis need  take smth,50,12,1
ham,oops i was in the shower when u called hey a parking garage collapsed at university hospital see im not crazy stuff like that does happen,137,26,1
ham,i wnt to buy a bmw car urgentlyits vry urgentbut hv a shortage of  ltgt lacsthere is no source to arng dis amt ltgt lacsthats my prob,133,27,1
spam,great new offer  double mins  double txt on best orange tariffs and get latest camera phones  free call mobileupd free on  now or stoptxt tcs,141,25,1
ham,sorry i flaked last night shits seriously goin down with my roommate what you up to tonight,91,17,1
ham,what are youdoing later sar xxx,31,6,1
ham,sorry was in the bathroom sup,29,6,1
ham,nice talking to you please dont forget my pix  i want to see all of you,71,16,1
ham,yo my trip got postponed you still stocked up,45,9,1
ham,u studying in sch or going home anyway ill b going  sch later,61,13,1
ham,theyre doing it to lots of places only hospitals and medical places are safe,76,14,1
ham,aiyah e rain like quite big leh if drizzling i can at least run home,68,15,1
spam,this is the nd time we have tried  contact u u have won the  pound prize  claim is easy call  now only p per min btnationalrate,127,26,1
ham,if you can make it any time tonight or whenever you can its cool just text me whenever youre around,99,20,1
ham,and  picking them up from various points,40,7,1
ham,thats what i love to hear v see you sundayish then,50,11,1
spam,block breaker now comes in deluxe format with new features and great graphics from tmobile buy for just  by replying get bbdeluxe and take the challenge,152,26,1
ham,yeah i should be able to ill text you when im ready to meet up,62,15,1
spam,a  xmas reward is waiting for you our computer has randomly picked you from our loyal mobile customers to receive a  reward just call,133,24,1
ham,call me i am senthil from hsbc,30,7,1
